"Phono.orig","Phono","n_phon","P01","P02","P03","P04","P05","P06","P07","P08","P09","Pfreq01","Pfreq02","Pfreq03","Pfreq04","Pfreq05","Pfreq06","Pfreq07","Pfreq08","Pfreq09","Pfreq_sum","Pfreq_mean","B0102","B0203","B0304","B0405","B0506","B0607","B0708","B0809","Bfreq0102","Bfreq0203","Bfreq0304","Bfreq0405","Bfreq0506","Bfreq0607","Bfreq0708","Bfreq0809","Bfreq_sum","Bfreq_mean","CondTP01","CondTP02","CondTP03","CondTP04","CondTP05","CondTP06","CondTP07","CondTP08","CondTP09","N_sum","N_prop","N_loc_mean","N_loc_sd","N_loc_mean_norm","N_loc_sd_norm","neighbors"
"trup","trup",4,"t","r","u","p",NA,NA,NA,NA,NA,0.0849056603773585,0.180094786729858,0.0761421319796954,0.0983606557377049,NA,NA,NA,NA,NA,0.439503234824617,0.109875808706154,"tr","ru","up",NA,NA,NA,NA,NA,0.0521327014218009,0.050761421319797,0.0245901639344262,NA,NA,NA,NA,NA,0.127484286676024,0.0424947622253414,0.0849056603773585,0.611111111111111,0.272727272727273,0.333333333333333,NA,NA,NA,NA,NA,3,0.0141509433962264,2.5,2.12132034355964,0.625,0.530330085889911,"grup tru trup"
"tr^b^l","tr_b_l",6,"t","r","_","b","_","l",NA,NA,NA,0.0849056603773585,0.180094786729858,0.0812182741116751,0.0327868852459016,0.192982456140351,0.153846153846154,NA,NA,NA,0.725834216451298,0.12097236940855,"tr","r_","_b","b_","_l",NA,NA,NA,0.0521327014218009,0.0406091370558376,0.0163934426229508,0.0526315789473684,0.115384615384615,NA,NA,NA,0.277151475432573,0.0554302950865146,0.0849056603773585,0.611111111111111,0.363636363636364,0.25,1,1,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"tr_b_l"
"tr^k","tr_k",4,"t","r","_","k",NA,NA,NA,NA,NA,0.0849056603773585,0.180094786729858,0.0812182741116751,0.0737704918032787,NA,NA,NA,NA,NA,0.41998921302217,0.104997303255543,"tr","r_","_k",NA,NA,NA,NA,NA,0.0521327014218009,0.0406091370558376,0.00819672131147541,NA,NA,NA,NA,NA,0.100938559789114,0.0336461865963713,0.0849056603773585,0.611111111111111,0.363636363636364,0.25,NA,NA,NA,NA,NA,2,0.00943396226415094,0.5,NA,0.125,NA,"str_k tr_k"
"tr^st","tr_st",5,"t","r","_","s","t",NA,NA,NA,NA,0.0849056603773585,0.180094786729858,0.0812182741116751,0.0573770491803279,0.210526315789474,NA,NA,NA,NA,0.614122086188693,0.122824417237739,"tr","r_","_s","st",NA,NA,NA,NA,0.0521327014218009,0.0406091370558376,0.0245901639344262,0.0701754385964912,NA,NA,NA,NA,0.187507441008556,0.046876860252139,0.0849056603773585,0.611111111111111,0.363636363636364,0.5,1,NA,NA,NA,NA,2,0.00943396226415094,5.5,NA,1.1,NA,"tr_st tr_sti"
"tr^sti","tr_sti",6,"t","r","_","s","t","i",NA,NA,NA,0.0849056603773585,0.180094786729858,0.0812182741116751,0.0573770491803279,0.210526315789474,0.115384615384615,NA,NA,NA,0.729506701573308,0.121584450262218,"tr","r_","_s","st","ti",NA,NA,NA,0.0521327014218009,0.0406091370558376,0.0245901639344262,0.0701754385964912,0.0384615384615385,NA,NA,NA,0.225968979470094,0.0451937958940189,0.0849056603773585,0.611111111111111,0.363636363636364,0.5,1,0.5,NA,NA,NA,2,0.00943396226415094,6,NA,1,NA,"tr_st tr_sti"
"tu","tu",2,"t","u",NA,NA,NA,NA,NA,NA,NA,0.0849056603773585,0.0853080568720379,NA,NA,NA,NA,NA,NA,NA,0.170213717249396,0.0851068586246982,"tu",NA,NA,NA,NA,NA,NA,NA,0.014218009478673,NA,NA,NA,NA,NA,NA,NA,0.014218009478673,0.014218009478673,0.0849056603773585,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,7,0.0330188679245283,1.75,0.689202437604511,0.875,0.344601218802256,"du su ti tru tu tub tul"
"tub","tub",3,"t","u","b",NA,NA,NA,NA,NA,NA,0.0849056603773585,0.0853080568720379,0.0456852791878173,NA,NA,NA,NA,NA,NA,0.215898996437214,0.0719663321457379,"tu","ub",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0050761421319797,NA,NA,NA,NA,NA,NA,0.0192941516106527,0.00964707580532634,0.0849056603773585,0.166666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,3,0.0141509433962264,3,0,1,0,"tu tub tul"
"tul","tul",3,"t","u","l",NA,NA,NA,NA,NA,NA,0.0849056603773585,0.0853080568720379,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.256508133493051,0.0855027111643504,"tu","ul",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0345225780065918,0.0172612890032959,0.0849056603773585,0.166666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,6,0.0283018867924528,1.8,1.09544511501033,0.6,0.365148371670111,"kul pul rul tu tub tul"
"^","_",1,"_",NA,NA,NA,NA,NA,NA,NA,NA,0.0566037735849057,NA,NA,NA,NA,NA,NA,NA,NA,0.0566037735849057,0.0566037735849057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0566037735849057,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0141509433962264,1.5,0,1.5,0,"_ _p _s"
"^br^pt","_br_pt",6,"_","b","r","_","p","t",NA,NA,NA,0.0566037735849057,0.004739336492891,0.126903553299492,0.180327868852459,0.0350877192982456,0.192307692307692,NA,NA,NA,0.595969943835686,0.0993283239726143,"_b","br","r_","_p","pt",NA,NA,NA,0.004739336492891,0.0050761421319797,0.0245901639344262,0.0175438596491228,0.0384615384615385,NA,NA,NA,0.0904110406699582,0.0180822081339916,0.0566037735849057,0.0833333333333333,1,1,1,1,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"_br_pt"
"^dapt","_dapt",5,"_","d","a","p","t",NA,NA,NA,NA,0.0566037735849057,0.014218009478673,0.111675126903553,0.0983606557377049,0.210526315789474,NA,NA,NA,NA,0.491383881494311,0.0982767762988621,"_d","da","ap","pt",NA,NA,NA,NA,0.00947867298578199,0.0050761421319797,0.0327868852459016,0.0175438596491228,NA,NA,NA,NA,0.0648855600127861,0.0162213900031965,0.0566037735849057,0.166666666666667,0.5,1,1,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"_dapt"
"^d^lt","_d_lt",5,"_","d","_","l","t",NA,NA,NA,NA,0.0566037735849057,0.014218009478673,0.0812182741116751,0.040983606557377,0.210526315789474,NA,NA,NA,NA,0.403549979522104,0.0807099959044209,"_d","d_","_l","lt",NA,NA,NA,NA,0.00947867298578199,0.0050761421319797,0.00819672131147541,0.0175438596491228,NA,NA,NA,NA,0.0402953960783599,0.01007384901959,0.0566037735849057,0.166666666666667,0.5,1,1,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"_d_lt"
"^gli","_gli",4,"_","g","l","i",NA,NA,NA,NA,NA,0.0566037735849057,0.00947867298578199,0.0862944162436548,0.131147540983607,NA,NA,NA,NA,NA,0.283524403797949,0.0708811009494873,"_g","gl","li",NA,NA,NA,NA,NA,0.00947867298578199,0.0050761421319797,0.040983606557377,NA,NA,NA,NA,NA,0.0555384216751387,0.0185128072250462,0.0566037735849057,0.166666666666667,0.5,1,NA,NA,NA,NA,NA,2,0.00943396226415094,3,NA,0.75,NA,"_gli _gri"
"^gri","_gri",4,"_","g","r","i",NA,NA,NA,NA,NA,0.0566037735849057,0.00947867298578199,0.126903553299492,0.131147540983607,NA,NA,NA,NA,NA,0.324133540853787,0.0810333852134466,"_g","gr","ri",NA,NA,NA,NA,NA,0.00947867298578199,0.0050761421319797,0.0327868852459016,NA,NA,NA,NA,NA,0.0473417003636633,0.0157805667878878,0.0566037735849057,0.166666666666667,0.5,1,NA,NA,NA,NA,NA,2,0.00943396226415094,3,NA,0.75,NA,"_gli _gri"
"^lat","_lat",4,"_","l","a","t",NA,NA,NA,NA,NA,0.0566037735849057,0.0663507109004739,0.111675126903553,0.131147540983607,NA,NA,NA,NA,NA,0.365777152372539,0.0914442880931349,"_l","la","at",NA,NA,NA,NA,NA,0.004739336492891,0.0203045685279188,0.0327868852459016,NA,NA,NA,NA,NA,0.0578307902667114,0.0192769300889038,0.0566037735849057,0.0833333333333333,1,1,NA,NA,NA,NA,NA,3,0.0141509433962264,1,0,0.25,0,"lat plat _lat"
"^p","_p",2,"_","p",NA,NA,NA,NA,NA,NA,NA,0.0566037735849057,0.033175355450237,NA,NA,NA,NA,NA,NA,NA,0.0897791290351426,0.0448895645175713,"_p",NA,NA,NA,NA,NA,NA,NA,0.014218009478673,NA,NA,NA,NA,NA,NA,NA,0.014218009478673,0.014218009478673,0.0566037735849057,0.25,NA,NA,NA,NA,NA,NA,NA,4,0.0188679245283019,1.5,0.866025403784439,0.75,0.433012701892219,"k_p _ _p _s"
"^part","_part",5,"_","p","a","r","t",NA,NA,NA,NA,0.0566037735849057,0.033175355450237,0.111675126903553,0.0573770491803279,0.210526315789474,NA,NA,NA,NA,0.469357620908497,0.0938715241816995,"_p","pa","ar","rt",NA,NA,NA,NA,0.014218009478673,0.0152284263959391,0.0491803278688525,0.0526315789473684,NA,NA,NA,NA,0.131258342690833,0.0328145856727082,0.0566037735849057,0.25,0.333333333333333,1,1,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.2,NA,"part _part"
"^pil","_pil",4,"_","p","i","l",NA,NA,NA,NA,NA,0.0566037735849057,0.033175355450237,0.0761421319796954,0.040983606557377,NA,NA,NA,NA,NA,0.206904867572215,0.0517262168930538,"_p","pi","il",NA,NA,NA,NA,NA,0.014218009478673,0.0152284263959391,0.0163934426229508,NA,NA,NA,NA,NA,0.0458398784975629,0.0152799594991876,0.0566037735849057,0.25,0.333333333333333,1,NA,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"_pil"
"^s","_s",2,"_","s",NA,NA,NA,NA,NA,NA,NA,0.0566037735849057,0.014218009478673,NA,NA,NA,NA,NA,NA,NA,0.0708217830635786,0.0354108915317893,"_s",NA,NA,NA,NA,NA,NA,NA,0.00947867298578199,NA,NA,NA,NA,NA,NA,NA,0.00947867298578199,0.00947867298578199,0.0566037735849057,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,4,0.0188679245283019,1.5,0.866025403784439,0.75,0.433012701892219,"b_s _ _p _s"
"^slip","_slip",5,"_","s","l","i","p",NA,NA,NA,NA,0.0566037735849057,0.014218009478673,0.0862944162436548,0.131147540983607,0.0350877192982456,NA,NA,NA,NA,0.323351459589086,0.0646702919178171,"_s","sl","li","ip",NA,NA,NA,NA,0.00947867298578199,0.0050761421319797,0.040983606557377,0.0175438596491228,NA,NA,NA,NA,0.0730822813242615,0.0182705703310654,0.0566037735849057,0.166666666666667,0.5,1,1,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.2,NA,"slip _slip"
